zip,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
4553x,-0.049076353464519926,-0.05409196112672854,0.038711410445209364,-0.008923931399413224,-0.07639760690369177,-0.08684851670266351,0.0742266798247169,-0.12662710125629537,-0.2144357558932179,-0.09591248025315396,-0.15891943605057704,-0.3683701909816341,-0.28279912377033134,-0.28737977050187213,-0.21922239022342715,-0.2915645265804955,-0.21253809944882696,-0.4789377410821076,-0.4547889436553815,-0.5084818382343538,-0.6091148045691522,-0.6707837914520233,-0.828276509614208,-0.8926298063932536,-1.0888147606801235,-0.8170857910169758,-0.9526807643527208,-0.9907814304580109,-0.7994939226268779,-1.0300569765212155,-1.0237165224535945,-0.9166399243417958,-0.6662168841089169,-1.0833856112758455,-0.7152023929453839,-1.017294233050804,-0.8783643765989145,-0.6727539647371226,-0.9134513902656202,-0.9332989702148163,-0.7544435727439958,-0.8007254387533644,-0.8210290037510406,-0.8797743682304553,-0.6488711763761539
4554x,-0.06369392177345692,0.17507517392238603,0.050764490867396844,0.06616192614476882,-0.019774779691341456,-0.04084893459948261,-0.007009246288805131,-0.02852805170398142,-0.07003040192467644,-0.08343090548250084,-0.14538610122027426,-0.062014421048717544,-0.2319354009422821,-0.23039460023413139,-0.16459030368171512,-0.21917220005375546,-0.2819210620671075,-0.279393446240802,-0.1922803106546729,-0.36243509757132175,-0.364282056387089,-0.6073955596072448,-0.6009366123201447,-0.515305787928747,-0.7978797211669766,-0.7523471278990177,-0.766812177912448,-0.6125730782565986,-0.8288507382944628,-0.8291417819358202,-0.6706084083431839,-0.7539696826487889,-0.6512119057848919,-0.6869229058140899,-0.5637170598658963,-0.5944652910569513,-0.7367330669768963,-0.6454629743345248,-0.6605573062634632,-0.6703234104549587,-0.44435875896995525,-0.4780780594117154,-0.5424974187787234,-0.4573361785346487,-0.628761313915471
45593,0.12847109578706023,0.18621253598147086,-0.062277993836539945,-0.05296696133131524,-0.005324340484868191,-0.0062749920828396,-0.03316487862043809,-0.08121734229440147,-0.08380193847535318,-0.1729618294349882,-0.2618230333843157,-0.3121304751895466,-0.24195360340605623,-0.31717088949602146,-0.13462976211177805,-0.27134990649670965,-0.30072782840658374,-0.347167727648533,-0.45714459618591163,-0.4876491562363592,-0.6321587191252973,-0.7280034672000915,-0.8130647605145255,-0.7580673593026497,-0.885707013756844,-1.0786568955288307,-1.0455926695315496,-0.8576271284029925,-0.9582452453792517,-1.0086244272133382,-0.9934780573213157,-0.9110070161464978,-0.9074865629134129,-0.9927032345193403,-0.8359242747023815,-1.046050364295919,-0.9512200448641247,-0.9631485884741565,-0.9038448773770815,-0.9211994524562421,-1.0087798767525042,-0.934434914362277,-0.7683481434277599,-0.8642307154713952,-0.7729611168314588
4559x,-0.002338202048841838,-0.04770277375455975,0.053684705765084294,-0.06440136848023822,-0.10314618760794464,-0.1922386150967961,0.003014069327973254,-0.03818904311736891,-0.14008882143286938,-0.30601026739811205,-0.21746818572409896,-0.2263514589372886,-0.21830298341566934,-0.2454351648711409,-0.2712816167426796,-0.22828512638049292,-0.25808908826786214,-0.46910408788751756,-0.5020520521316055,-0.5543348733139013,-0.4676830950558385,-0.8397370172406536,-0.6987824373288233,-0.7724336936399627,-0.6180619770968145,-0.8190744497692515,-0.9040579998542034,-0.8639753936903423,-1.117367025621215,-0.909575599912873,-0.7503797631465989,-0.9005217231450333,-0.9291028537443606,-0.9302608357269416,-0.9262931697848882,-0.8848384652454434,-0.9356018942606056,-0.7179343912881415,-0.9717066023819743,-0.9137498351871967,-0.8777914285123086,-0.7888566414797736,-0.793819481389896,-0.867925402322056,-0.7314983081199499
45600,-0.05807452343616243,0.02627608520359155,0.02324680072873616,-0.08048431229287294,-0.09360294960528319,-0.12473738031003805,-0.05969206796554156,-0.04633605160325485,-0.2136164060992175,-0.10296277154645289,-0.2300877702788353,-0.1476834676860373,-0.1917025156435318,-0.292343040904456,-0.22744388574052982,-0.16952866789583412,-0.22150101943090747,-0.4296389498589432,-0.39078739650564753,-0.4341473061007655,-0.6487568866878806,-0.7031646749726334,-0.5970185284432789,-0.6750511152958956,-0.8105389098086245,-0.8075908033419403,-0.9627450667162495,-0.7910546644930186,-0.8913263771386672,-0.8008634962858413,-0.8803777248212539,-0.8873475452446449,-0.862741032964214,-0.9848823710158748,-0.957902275849111,-0.9228941434076648,-0.9025707573613244,-0.8852830634368339,-0.8368909666324833,-0.9795913353464112,-0.7292483882147429,-0.9150331794031537,-0.8460862817191571,-0.8549400836810649,-0.9434198571661858
4563x,-0.044620018851596194,0.10347006642148693,0.07847945086544175,0.1212059372106998,0.0029171891736724624,0.06429545942845688,0.02453325103498659,-0.03254878317320034,-0.16898349159679826,-0.24239097036746834,-0.12519886302148395,0.016766418289540175,-0.21489919270208066,-0.06155828793178161,-0.1501210157867906,-0.19507627410894568,-0.1724378972540197,-0.16582619048061226,-0.4559919765542791,-0.3833672104383953,-0.5159978211429803,-0.628435682416986,-0.5053163919201914,-0.48942855969361915,-0.8713979538006797,-0.8078203285384644,-0.8777973817886863,-0.7496645869406138,-0.8306498658600981,-0.6353876523013996,-0.829284996425451,-0.9152812631116767,-0.87662962236938,-0.7092905941708862,-0.6569725418764225,-0.7449528365455763,-0.5739315654283587,-0.48450694334023325,-0.6456101555937914,-0.6913464484340813,-0.7299916781390047,-0.5412841131625342,-0.4616485661285381,-0.5830902034582263,-0.5596483689219667
4564x,-0.06732971565472039,0.02764931801559188,9.634615040743366e-05,0.11785830833488975,-0.028931600821389653,0.021782300355491904,-0.040685800312703066,-0.1170360715271122,-0.11969620815674871,-0.2294328524467447,-0.1654207661007095,-0.0016235407587603667,-0.08592855141369943,-0.2294860705503151,-0.22738405083703528,-0.0939950973522441,-0.4042788726591955,-0.43081879966076325,-0.43278329748246414,-0.3145461217292629,-0.48683695366763213,-0.5364167623322601,-0.7649386569547362,-0.6023298238417375,-0.7814470408509244,-0.9038180057115687,-0.8758466125931503,-0.8181033202299488,-0.944247310339479,-0.8982662782591678,-0.8348906284856454,-0.7682605947937631,-0.9374240793551286,-0.999959538855423,-0.7008987627150567,-0.898415831492675,-0.737635893679819,-0.8281294400277261,-0.7025137556632683,-0.8152184412985949,-0.8177618334379434,-0.9745965522603404,-0.7619185274656662,-0.6295250230328022,-0.58627911679323
4566x,-0.010103234706794334,-0.03612646402353168,0.15492315336611567,0.07416313844686354,0.16521668548228935,0.07225359540939741,0.09405434070626913,0.08750515948494537,-0.17844069240665356,-0.06802341846660312,-0.09700058931717649,-0.06847914512777281,-0.16641672027927223,-0.08988139582376549,-0.31823060403288567,-0.24466257095459615,-0.19794642537501703,-0.3170634380655972,-0.3096994570799714,-0.34127109505051856,-0.4018246521412275,-0.4832219839099836,-0.5531728608976648,-0.7806487533979479,-0.8697078854618074,-0.700724343441801,-0.5477119937231985,-0.9027149113346729,-0.8424075348357897,-0.5567338781970337,-0.7685343151922432,-0.897138140287395,-0.7807849777194827,-0.7366657957193978,-0.589255541840261,-0.6891053451869993,-0.7186563690523438,-0.4041334771198439,-0.583360259640055,-0.4887719960795116,-0.6726826052729773,-0.46844989574696927,-0.5004749340128515,-0.5494847775869413,-0.5371828549709692
4568x,0.050170448115831795,-0.021625325714111708,-0.00511081497286997,0.0688158270753621,0.06200654726739527,0.09630884381558664,0.006732723271334964,-0.04751957226738043,-0.04977282177765682,-0.2404516078749045,-0.14693972752307788,-0.020476297462604237,-0.03012279709154303,-0.11857539626053673,-0.17636093721687898,-0.14445841682722843,-0.3063701244090142,-0.18115727503507378,-0.3060704681706286,-0.43750567316310696,-0.3511052631331323,-0.43346287448085075,-0.5081110379677494,-0.6686669015313084,-0.6899835672564816,-0.7323848105759572,-0.6845638419779475,-0.7032422779861649,-0.5874923586527214,-0.8113563134747853,-0.6392241655751647,-0.6582041070471474,-0.7019257219735187,-0.585109340689491,-0.7333299672624428,-0.6171013865331391,-0.5390673217843395,-0.5150425870885417,-0.5112397811117407,-0.5612029426042872,-0.7163345882171048,-0.4397380199327829,-0.6112956213950576,-0.5390057041901525,-0.43815692466034223
4569x,-0.017707189691582845,0.1145827906917433,-0.10288855117266305,-0.03241530848860927,-0.06279770826133356,0.06957016054575955,0.11629478715039164,-0.2184359264902686,-0.1812184008182965,-0.4500407310281286,-0.19503714543023928,-0.17271461998501614,-0.12622386802933472,-0.2011464176051977,-0.16015793832455716,-0.3853100218987333,-0.448514733954798,-0.31982562903066725,-0.49598450514497394,-0.4802307034343124,-0.19834229053285235,-0.6706015661807105,-0.7459116425277091,-0.7338959481189684,-1.079969758255855,-0.847966380811411,-0.9191544684667429,-1.0259830707994737,-0.9784591965208931,-1.0116838364740448,-0.8666669376134287,-1.1451446306555073,-0.9745809877278973,-1.0317675329307079,-1.1036294951173058,-0.9470640916650642,-0.9407519362434429,-1.1354618802588832,-0.9853794815293212,-1.0361805330296858,-0.9609918577665358,-0.900231701946432,-0.8600680058192419,-1.0886727315826672,-0.9809356837198016
4570x,0.06105171064176844,0.08862139934092039,0.12988970220407842,0.07259556604132064,0.00928400122599065,-0.10026037929128374,-0.029255024589539998,-0.053457179030666435,-0.05280431768847678,-0.20013380099090639,-0.15367744757847612,-0.1250268817836157,-0.07963011285846397,-0.0060636945164513345,-0.06158370087036495,-0.22587799574801473,-0.04501879897585648,-0.17324118782265485,-0.21580461797952827,-0.5640421325914238,-0.31216193656564356,-0.5061535396598392,-0.5454716149694385,-0.6157451544530342,-0.6291165156895758,-0.8272052515114068,-0.6231695296719637,-0.6786956744211278,-0.5913401486146566,-0.5488142193027565,-0.624907366745733,-0.7252813658218643,-0.9267725335983206,-0.607933764586205,-0.5103237485529606,-0.7851877156233205,-0.6124121135517548,-0.420224133970034,-0.5782925402334763,-0.5358723788703361,-0.6460749035685468,-0.5305588440190784,-0.397558823117387,-0.31199660267036605,-0.570224307093784
4571x,0.14110982989379808,0.08732754152873236,-0.017820664167836633,0.17332501156265573,0.11757782307087743,0.19218323630847362,0.00674073803306403,-0.053575777323166,-0.04393433626849454,-0.2317674848358347,-0.22048383268758123,-0.0653929729454813,-0.1782472114989379,-0.19591966203700312,-0.11317886746743067,-0.31639137143041635,-0.15834989409555159,-0.3368742674189974,-0.2772731197982446,-0.3169725094986491,-0.34337222169929765,-0.5020675184867138,-0.7168284977387283,-0.7577102907081674,-0.5200823974775599,-0.7177910075206284,-0.6787501434921359,-0.629505122768313,-0.6377285121926721,-0.6205098364209946,-0.8219485345136919,-0.6909540155510047,-0.9956777256919693,-0.6092785782707508,-0.851355172568282,-0.5811433053893933,-0.5713703158642772,-0.7249648969986089,-0.5812510891282588,-0.6479841079343223,-0.7175122839226538,-0.5478903559783417,-0.6173939211496401,-0.5218162735868129,-0.4970441091915692
4573x,0.04438636181392275,0.17755195099698337,-0.0104648869971561,-0.024019925911876194,0.10887437689292864,0.1460199410581852,0.023183526380704755,-0.10760460432203851,-0.1315542592019235,-0.2855315039392579,-0.26290726935345465,0.05944851673622109,-0.1429252344383185,-0.20968512278544604,-0.11552494324533899,-0.2778001002707181,-0.3195922441461699,-0.08526499563358131,-0.3150894958845225,-0.3641559325905411,-0.35279647932156916,-0.6688556789229501,-0.5525070642753707,-0.40253651865756157,-0.8262849744016972,-0.829873709955357,-0.8113555222557884,-1.3224307156156185,-0.7230647326728712,-0.801731214169255,-0.7595765571829929,-0.9836182128376719,-0.8333483105094873,-0.7195459906731843,-0.5184809110743038,-0.8079665597359348,-0.7183411943774648,-0.7159867272337053,-0.8292760896910316,-0.5998266947936965,-0.6219761081013828,-0.8390168109571681,-0.6550181803837059,-0.6804419702215395,-0.8693128495943443
4578x,0.035471664848194806,0.1350425036310773,0.111914378972985,-0.09782606302093116,0.15543985937211902,-0.05595525401360918,-0.43426573146860903,-0.1726359776372453,-0.12390470869016044,-0.16738174228166808,-0.039304076161265494,-0.33898140739530114,-0.3319865425141227,-0.3107596180601705,-0.14667041142260148,-0.09985159063721274,-0.4519302620049993,-0.23750981858914685,-0.4464404928259148,-0.46798934447702056,-0.5790549452817401,-0.651275990601111,-0.6479287423455664,-0.980510721151765,-0.7885132603302109,-0.9901992316292854,-0.8237507346217637,-0.9494044255943686,-0.9142412584457235,-0.7583367434745265,-0.9928027882154866,-0.5690547181072418,-1.092768159063769,-0.9103928084318306,-1.121529596879448,-0.8449134787300046,-1.0081067339303107,-0.8337895854242181,-0.8110799355922125,-1.0146762149485191,-0.9194258682462759,-1.2138097807469177,-0.8672657899012846,-0.6982340942968247,-0.8589167011006797
4580x,-0.050343255380458966,0.05480347453351182,-0.08586855259016464,0.1564787698288856,0.0640251138204274,-0.06256946939581476,-0.04350250260373763,-0.03797265552437515,-0.17452331132847923,0.01921490576082588,-0.2703190113372071,-0.10429207661580296,-0.3524850976034033,-0.2150611011367932,-0.1573260000495828,-0.12637860418599384,-0.3175629985229688,-0.33600940906991084,-0.22201313332737468,-0.40144827922712556,-0.48192239636026085,-0.48409514435209255,-0.6638456030907478,-0.5453706813755188,-0.7124402908340162,-0.7234854865563669,-0.8065559343707186,-0.8226237942944683,-0.6365322962582607,-0.6669379584489317,-0.4747375815263521,-0.8003696419071686,-0.6796771752061641,-0.6104021029757691,-0.9855199807500185,-0.6441864982357588,-0.45622916119846424,-0.5647461162206693,-0.5410861080373353,-0.6292902492975007,-0.5734256265592612,-0.6194528697392695,-0.562884632664033,-0.5596831727439806,-0.44700458443445806
4586x,-0.01897116959454916,0.13483973845530656,0.048590005757951145,-0.037882453380360774,0.0009320143809747883,0.02193059412203381,0.05470368392607872,0.11593754111674075,-0.1553525566471003,-0.12972483379637084,-0.12550856600280647,-0.13415289255295199,-0.030066344825383604,-0.1376305265765515,-0.0526291059129963,-0.09994360500158722,-0.13877451347743544,-0.10209157059393548,-0.22500295638685744,-0.16182491114012637,-0.3461631938008746,-0.37455603484868133,-0.43928829174634954,-0.3865123543047195,-0.4372071926955429,-0.4900552415444806,-0.45899766934120206,-0.5875501761913035,-0.6362836280646396,-0.5795965362367518,-0.7314160411893549,-0.40706261365467844,-0.47915982428538645,-0.5664361302325552,-0.5759068347734707,-0.4728719916229351,-0.3759954440725703,-0.5537886521282797,-0.5973312290425754,-0.35894918248735336,-0.2728482991665443,-0.33724340133264186,-0.3936636575761586,-0.2333119952792613,-0.3815776467530211
4588x,0.08743129288344549,0.17797092656001767,0.0028535203741427706,0.09219822372128675,0.06631529677897474,0.13108335136186322,-0.05028466311289839,-0.008254370744272852,-0.11886233021196646,-0.04963967511134031,-0.05532833039008806,0.017002771496823346,-0.23200136352128575,0.007248950469636889,-0.20866713899487124,0.02805037979513926,-0.08204780552891282,-0.029971828152190252,-0.306112862355127,-0.051536878067866165,-0.5266402070738018,-0.24530691811612448,-0.3728507250254878,-0.4021443935112132,-0.5784636743887555,-0.7404251234181844,-0.4471105344542638,-0.6157816761616288,-0.7420132285429001,-0.4194666589513999,-0.4111296672254945,0.08493466164307417,-0.42580399797309454,-0.5449927230290664,-0.3790773410904125,-0.4398272897070505,-0.3046476447983046,-0.3129491894273015,-0.28819375507379624,-0.5034035100691108,-0.1262936448850282,-0.18631297694735277,-0.15394036530908212,-0.23241701749246615,-0.2325442174588508
4590x,0.0020194285770844533,0.058566650159875694,0.10547287544297262,0.23735034295797558,0.03310408771938826,0.19902753096809372,-0.3518791854032395,-0.11123359142639826,-0.14774672676060804,-0.3287249599875075,-0.17324487705307595,-0.267179641538442,-0.11622554999768978,-0.2155199921878747,-0.30999700244710937,-0.385200220179582,-0.6064644035280746,-0.34304425935470184,-0.47187503689587107,-0.42473297640386676,-0.5453810909171295,-0.4467773791580336,-0.7631585600445301,-0.911179044931122,-0.7786067177613815,-0.9212815983129845,-0.877306511543092,-0.9647035626731578,-0.7941273709582646,-1.0281836514189462,-0.8166081708999962,-0.9837998200592295,-0.9854115637859604,-0.9577653232966049,-0.9797347872053452,-0.9525660021528392,-0.966993187830426,-0.8208071537028193,-0.8981952529805234,-0.8521787091723274,-0.8080878158198277,-0.8349016463487287,-0.7972759624551381,-0.8163258523206317,-0.8801277058343484
4591x,0.052095165521787175,0.052282536708545255,-0.06109751779733985,0.023504380664974695,-0.059225361108453264,-0.08771606209586401,0.17528346237722586,0.023067168633650298,-0.15481926878581637,-0.2021593471357604,-0.1455063360724947,-0.17684454155879403,-0.1821351448464665,-0.17742257112121274,-0.3014782112198069,-0.2583626538051819,-0.08833206654394854,-0.39351400510223233,-0.33494775753288425,-0.6522679276316767,-0.5799375769121858,-0.5279797292140567,-0.8511835303465175,-0.7143036058907626,-0.9299476842619074,-0.8049950220324652,-0.8790489629649585,-0.8805754461965598,-0.8405324687742847,-0.922909734144413,-0.8241195063561321,-0.9550287063317222,-0.9213619375708344,-0.8841744541303616,-0.9221294269728361,-0.734847389514555,-0.7973562098847489,-0.7338485024094465,-0.9811241621003235,-0.8023132873549156,-0.8490567742394025,-0.9618213776102255,-0.8043903602564463,-0.8191130471034724,-0.7560468769660801
4593x,0.08800855151228479,0.11853941772957723,0.02911779180652204,0.04489563101555555,-0.006356956368450113,-0.0668505969984683,0.07525979019005201,-0.13953087203873388,-0.16525063081506527,-0.004068812453807885,-0.13301024000909653,-0.2715203224175488,-0.26411316719353956,-0.26680225251737616,-0.33441070557603536,-0.09725595263319137,-0.2292055506797124,-0.35590737675477746,-0.2867365042492003,-0.5090547135938541,-0.49902777917439456,-0.5907999480393886,-0.6021384705864535,-0.8939898775736391,-0.7454102281315956,-0.8419403008921486,-0.8072273650270858,-0.9240397852122451,-1.0078025545778235,-0.8146173679743524,-0.8496301957556424,-0.6630462180464659,-0.855519823648413,-0.8725956693792936,-0.7692711906893983,-0.7515608943635669,-0.7653998393105911,-0.6517527498333759,-0.7188815478451901,-0.7448377450876357,-0.6184092633310461,-0.748035135445057,-0.7350838523357186,-0.7287633923072292,-0.49218861559115834
45950,-0.05121910304426415,0.07521953465893351,0.08292893105496696,-0.004774388595969462,0.0028662165978817315,-0.12445971411019091,-0.16083685526674607,-0.10569830289043888,0.04329719854372918,-0.04649615505828769,-0.27641945221999,-0.3629454083454845,-0.30687379471323756,-0.28844038470804073,-0.2472345697776334,-0.3277845630289571,-0.5022270595726713,-0.4271928361062258,-0.45390639510063596,-0.5638191045959632,-0.5599173419754321,-0.6634864532710523,-0.7292131632744985,-0.8867607882628281,-0.9601241270977765,-0.7912718396261396,-0.9184906494565689,-0.8328101762944738,-0.8388443106845476,-0.9066317262645069,-1.0400106974966377,-0.9641656501774798,-0.943236009725898,-0.9529089545597528,-0.7169661619698793,-0.8385352797018384,-1.079762580844503,-0.8914457169308242,-0.7757550410142655,-0.9285210006281153,-0.6935032559639747,-0.9211270664008088,-1.062037000606801,-0.7747733071275792,-0.8849885501813707
4596x,0.05830810154720278,0.047199611515937,0.03173066466936017,0.19261694928869016,0.06456946576366009,0.07095791810734756,0.10494191588858238,0.13707304381185242,-0.06948842104196923,-0.05361348974130701,0.010977089380660283,-0.1282912949262639,-0.07249778077582736,-0.11833528523548073,-0.07506573512085357,-0.1496801258689804,-0.13044732129308823,-0.17603205384260712,-0.08307907087729999,-0.248382721406046,-0.1437891727530149,-0.263209413574759,-0.5324703403178208,-0.33303747371167547,-0.7085949069480264,-0.44741943067031725,-0.6615631276887064,-0.5620928357359795,-0.44963372016876524,-0.5947449087813819,-0.5894985115409552,-0.5517904085704873,-0.6336842639397212,-0.6078506877462346,-0.8560584297454752,-0.29212327801826954,-0.3689906023143625,-0.3441003684340051,-0.464466920448233,-0.493559513486676,-0.24344242723992982,-0.2816457471994615,-0.19681449180663638,-0.2613305848216655,-0.23231155835291734
46001,-0.0631168817277171,0.010928243156902776,0.02359781949121834,0.009725288746788303,0.02884665750450422,0.16478800814803302,0.07195826038577327,-0.06572108980659662,-0.0628007509190028,-0.16852246314242136,0.02138081606747763,-0.1572922919654564,-0.06520801282263566,-0.01379706390771615,-0.11366544125970825,-0.18723112288123328,-0.09063186388985912,-0.14602505872300914,-0.2450543551665208,-0.2576609232336151,-0.3972691654118526,-0.4654323226026239,-0.44093293473638145,-0.46565350915207726,-0.33950933390234905,-0.5182976653832485,-0.5047407853919698,-0.645316741079252,-0.6056062284907873,-0.5227868052894094,-0.42474407164584027,-0.5436447458375008,-0.5940141223452364,-0.45976786910547535,-0.40916747650084695,-0.5608481724282085,-0.5766588415550365,-0.5878388202064704,-0.37518441084735815,-0.3604416298384784,-0.4943922895468899,-0.541135589012182,-0.44598544722091177,-0.4036786826157632,-0.2960896907067531
46003,-0.10688500084635541,0.08605635728283209,-0.04121310421461165,0.018365869801735712,0.0497431038927708,0.21256500836564785,-0.0762473831746022,0.011555319232013615,-0.038859128188106065,-0.10221943333322492,-0.04010233469061045,0.06905381447001309,-0.00154186641675539,-0.014431270071601629,-0.0254527859709566,-0.10938488625500796,-0.09510031768006463,-0.14410225230054113,0.10503243038792276,-0.10061616455441554,-0.19227557204188436,-0.4433333652086381,-0.24021199774130805,-0.24401310634706055,-0.43116275828356465,-0.4452279895948238,-0.5015055127772232,-0.5308157059553699,-0.48386688190926513,-0.3581581459183237,-0.38405942093589035,-0.3982816157389879,-0.4620676733782462,-0.32128508234235303,-0.4433602421245666,-0.30504107749079074,-0.29044596089156566,-0.246528228930744,-0.24940701756515754,-0.23896061625834758,-0.14745820017266212,-0.1351757795481069,-0.15180799545784818,-0.07837391156100137,-0.021582823520465602
46005,0.06928845474196992,0.21224166402028188,0.08022331711886041,0.09481545941268417,0.04178196334585807,0.07983671150948726,-0.07070905863459848,-0.09644707798646746,-0.10753232255096468,-0.15347269392722507,-0.06789215594916576,-0.08568390389039918,-0.18500897838939268,-0.180226773202662,-0.013627052516240426,-0.15043617697054473,-0.15635750663489806,-0.1490581039908833,-0.2348108340480164,-0.34611832799592185,-0.3588148447378118,-0.4402675739378004,-0.4830734649290146,-0.3051169155816025,-0.7115118208369704,-0.5533808278117186,-0.47068983922690605,-0.5581562657884076,-0.44577117439342884,-0.5884643828032247,-0.7397379542928939,-0.6294158261370758,-0.521417681111725,-0.48164360140670065,-0.5534342518223198,-0.4344527283781552,-0.4816443887361914,-0.6042715954742631,-0.558906449908943,-0.5848032197146326,-0.4932285594604952,-0.3439448848190189,-0.2980857852494281,-0.3448230051949526,-0.3239093170216376
46006,0.037282745060135236,-0.04507496865308959,-0.008399255027610374,0.038821053034032965,-0.0022022268924982713,-0.015873059793007856,-0.08004255837134838,-0.052823029187871406,-0.016583301023750857,-0.182932999001495,-0.02314670177614417,-0.16944577290713658,-0.10868378111513292,-0.1560202822428297,-0.1759896441816053,-0.23592066706979165,-0.14058555053451244,-0.29699025346323904,-0.1802449479747218,-0.30332542888136527,-0.42035842286920744,-0.38485511900946934,-0.4476727462917472,-0.5433494120852548,-0.569741684925319,-0.6100844300772296,-0.6713114382091562,-0.6662228376005747,-0.6570826410174005,-0.5082037223921325,-0.7481214401840199,-0.6234547166299254,-0.6346787028240357,-0.4986862935640541,-0.5751133654336691,-0.6217420515105558,-0.5578937441052171,-0.47049408244542656,-0.5423780390389235,-0.4327183610289868,-0.44017242736526063,-0.582500039307456,-0.33088408925619794,-0.4112384706560676,-0.3672952113334289
46007,0.03171760082968533,0.11230663246040185,-0.009132279639737964,-0.004995171310695233,-0.02132408610081455,0.13030511414523205,0.07318955389446419,-0.21250731235958065,-0.1673352111493731,-0.06779941677056661,-0.15077456507112574,-0.11286018209073505,-0.14489630925753696,-0.02644912733277735,-0.1095597225658565,-0.12610475231863527,-0.12106482860934886,-0.2492959900417345,-0.0868022479219008,-0.41729871105364125,-0.28973911853566586,-0.5195032572961386,-0.4588579690113014,-0.5531741766668283,-0.7470837259561527,-0.7137959157059013,-0.6466050505168507,-0.6911023733570498,-0.6665770403163644,-0.5212859550563033,-0.7115011785151407,-0.7056981016043087,-0.6326305636740214,-0.5645914623804164,-0.5013125506006563,-0.6222850761763368,-0.5470492740461795,-0.36870280752850665,-0.6685482644624252,-0.5411587358290028,-0.4472426941327987,-0.5719239429846704,-0.3906826575666264,-0.32820293072078044,-0.3794080764871384
46008,0.03226235380696897,-0.11059025547753502,-0.052144439746293986,0.18469738876206412,0.03032317653493599,0.0959424231059576,-0.08682899049391561,0.086160876617282,-0.1072511508119218,0.05306680382783485,-0.1402372560635622,-0.09057615419767898,-0.0913400071046147,-0.09778398401836824,-0.20371176720120215,-0.23061205903982784,-0.18367215868399056,-0.15786026205622514,-0.2712373904401479,-0.19277600430985742,-0.608694854375952,-0.3535551365330225,-0.3645424598091761,-0.5533847790400239,-0.5504484323738157,-0.6019310195062303,-0.6439869390389539,-0.5675934880051287,-0.573427429825984,-0.42230737188085427,-0.47091584434346584,-0.5079042122081074,-0.5677684605999008,-0.5289897048556815,-0.39150829262939013,-0.4876250750929929,-0.4743314172175132,-0.5106936957744662,-0.4813367179420826,-0.42825110178280623,-0.37752864349133985,-0.38831135984369497,-0.3674336580670526,-0.3730773819927814,-0.3169084556624519
46009,0.10179033499872721,-0.12404661916725442,-0.07292888661882986,0.06719986974273565,0.0054459879113060335,0.11632354057113004,-0.031113055927763415,0.06521273196165261,-0.09898913675923755,-0.20772669648978553,-0.10516306152180817,-0.06811405661391587,-0.13274783167418183,-0.0372772081708031,-0.15809368007939578,-0.1455466080716815,-0.23963610709505992,-0.14301590732784236,-0.18213093987308349,-0.24730492185270558,-0.4475552266411323,-0.3157162645833631,-0.5704106094064996,-0.6211020847474326,-0.6489639412784912,-0.6521745827113428,-0.7116718328034581,-0.56018543121378,-0.851449512669665,-0.8077806577709862,-0.7440617097335714,-0.739519299000979,-0.7550973902109966,-0.6894009105759463,-0.7578036860567069,-0.5988050378875596,-0.4962521553255919,-0.5534731649845954,-0.5596311488475348,-0.6018650956582506,-0.566621341790302,-0.6583428131523286,-0.5805195924347354,-0.4316207335932061,-0.5085322399714589
4600x,0.11766658990115211,0.10446776148615458,0.02207655230094837,0.07584063128610712,0.026999746419248984,-0.13258308133793006,0.07667720510472241,-0.029877923829451744,-0.017784484972375787,-0.052864180177857434,0.02253612816400012,-0.020539460494208753,-0.03749789776399723,-0.060244992703727414,-0.0651741330891408,-0.07071634285819865,-0.08174566179308881,-0.17922282134184808,-0.14792024599930403,-0.24667937478352803,-0.2269632480281555,-0.29995967234047927,-0.492726624934934,-0.458082417147689,-0.44200811080096414,-0.6247589719216422,-0.597259947778702,-0.5272342457553184,-0.4637149475169894,-0.5446658802485762,-0.4807813810078778,-0.43117940337845106,-0.4390688997320298,-0.4858575593810428,-0.43450641573759347,-0.5513145366154777,-0.3003463693553605,-0.3801025939066969,-0.3155814153200225,-0.34686460248676304,-0.5659198246761324,-0.2892356350948192,-0.4199499411569275,-0.2694747965617472,-0.37960552338813874
